A,A
supplication,supplication
of,of
the,the
poore,poor
Commons,Commons
Prouerbes,proverbs
xxi,xxi
Chapiter,Chapter
Who,Who
so,so
stoppeth,stoppeth
his,his
eare,ear
at,at
the,the
criynge,crying
of,of
the,the
poore,poor
he,he
shall,shall
crye,cry
hym selfe,himself
and,and
shall,shall
not,not
be,be
heard,heard
Wherunto,Whereunto
is,is
added,added
the,the
Supplication,Supplication
of,of
Beggers,Beggars
To,To
the,the
most,most
victorious,victorious
prynte,print
Henry,Henry
viii,viii
by,by
the,the
grace,grace
of,of
God,God
of,of
Englande,England
Fraunce,France
Ireland,Ireland
defender,defender
of,of
the,the
Fayth,Faith
and,and
supreme,supreme
head,head
of,of
the,the
Churche,Church
of,of
England,England
and,and
Ireland,Ireland
immediatly,immediately
next,next
vnto,unto
God,God
hys,his
humble,humble
and,and
most,most
faythfull,faithful
subiectes,subjects
of,of
the,the
realme,realm
of,of
England,England
wysh,wish
lyfe,life
euerlastyng,everlasting
PItuously,piteously
complaineth,complaineth
the,the
pore,poor
commons,commons
of,of
this,this
your,your
maiesties,majesties
realme,realm
greatly,greatly
lamentyng,lamenting
their,their
owne,own
mise,mice
rable,rabble
pouertie,poverty
and,and
yet,yet
muche,much
more,more
the,the
most,most
lamentable,lamentable
and,and
more,more
than,than
wretched,wretched
estate,estate
of,of
their,their
chyldren,children
and,and
Whose,Whose
myserie,misery
forsene,foreseen
and,and
throughly,thoroughly
consideredis,consideredis
and,and
ought,aught
of,of
very,very
nature,nature
to,to
be,be
more,more
do,do
lorous,lorous
and,and
sorowful,sorrowful
vnto,unto
cuerye,cuerye
naturall,natural
hert,heart
them,them
that,that
which,which
we,we
our selues,ourselves
feale,feal
and,and
sustayne,sustain
Not,Not
many,many
yeres,years
your,your
highnes,highness
poore,poor
subiectes,subjects
the,the
lame,lame
and,and
impotente,impotent
creatures,creatures
of,of
this,this
realme,realm
presented,presented
your,your
highnes,highness
with,with
a,a
piteful,pitiful
and,and
lamentable,lamentable
complaint,complaint
imputyng,imputing
the,the
head,head
and,and
chiefe,chief
cause,cause
of,of
their,their
penury,penury
and,and
lacke,lack
of,of
reliefe,relief
vnto,unto
the,the
great,great
infinite,infinite
nombre,number
of,of
valiant,valiant
and,and
sturdy,sturdy
beggers,beggars
which,which
had,had
by,by
their,their
subtyll,subtle
and,and
crafty,crafty
demaner,demaner
in,in
begging,begging
gotten,gotten
into,into
their,their
handes,hands
more,more
then,than
the,the
third,third
part,part
of,of
the,the
yearely,yearly
reutnewse,reutnewse
and,and
possessions,possessions
of,of
this,this
your,your
highnes,highness
realme,realm
Wher,Where
vpon,upon
as,as
it,it
semed,seemed
your,your
hyghnes,highness
sekynge,seeking
a,a
redresse,redress
and,and
reformation,reformation
of,of
thys,this
greate,great
and,and
intollerable,intolerable
enormitie,enormity
as,as
a,a
merciful,merciful
father,father
ouer,over
this,this
your,your
natural,natural
country,country
moued,moved
wyth,with
pitie,pity
towardes,towards
the,the
miserable,miserable
and,and
pittiful,pitiful
nombre,number
of,of
blind,blind
lame,lame
lazar,lazar
other,other
the,the
impotent,impotent
creatures,creatures
of,of
this,this
your,your
realme,realm
hath,hath
wyth,with
most,most
ernest,earnest
diligence,diligence
sup,sup
planted,planted
and,and
as,as
it,it
were,were
weeded,weeded
out,out
a,a
greate,great
numbre,numbered
of,of
valiaunt,valiant
and,and
sturdye,sturdy
Monckes,monks
Fryers,Friars
Chanons,Canons
Heremites,hermits
and,and
Nunnes,Nuns
Which,Which
disguised,disguised
ypocrites,hypocrites
vnder,under
the,the
name,name
of,of
the,the
contempt,contempt
of,of
this,this
world,world
wallowed,wallowed
in,in
the,the
sea,sea
in,in
the,the
worldes,worlds
wealth,wealth
And,And
to,to
the,the
your,your
louing,loving
obedient,obedient
subiectes,subjects
might,might
the,the
better,better
be,be
able,able
to,to
releue,relieve
the,the
neadie,needy
impo,impo
tent,tent
creatures,creatures
you,you
toke,took
from,from
them,them
the,the
greate,great
numbre,numbered
of,of
gilted,gilted
beggers,beggars
whose,whose
holines,holiness
was,was
so,so
fast,fast
roted,rooted
in,in
the,the
hertes,hearts
of,of
vs,us
your,your
pore,poor
con,con
mons,mons
through,through
the,the
false,false
dilusions,dilusions
of,of
the,the
forsayd,foresaid
sturdy,sturdy
valiant,valiant
beggers,beggars
that,that
we,we
wold,would
not,not
stick,stick
to,to
go,go
an,an
myles,miles
on,on
our,our
bare,bare
fete,feet
to,to
seke,seek
one,one
of,of
them,them
that,that
we,we
might,might
not,not
only,only
bestow,bestow
our,our
almes,alms
vpon,upon
them,them
but,but
also,also
do,do
them,them
reuerence,reverence
and,and
honour,honour
none,none
other,other
wise,wise
then,then
if,if
they,they
had,had
bene,been
very,very
Gods,Gods
Yea,Yea
when,when
your,your
hyghnes,highness
had,had
ordeyned,ordained
that,that
al,all
these,these
forsayd,foresaid
beggers,beggars
shulde,should
be,be
vtterly,utterly
abolished,abolished
neuer,never
to,to
deceyue,deceive
vs,us
of,of
our,our
almes,alms
anye,any
more,more
we,we
like,like
men,men
alwaies,always
brought,brought
vp,up
in,in
folish,foolish
supersticion,superstition
of,of
these,these
false,false
Phariseis,Phariseis
flateryng,flattering
Hypocrites,Hypocrites
knewe,knew
not,not
the,the
obedience,obedience
that,that
we,we
owe,own
to,to
you,you
our,our
natural,natural
and,and
most,most
rightful,rightful
prince,prince
but,but
in,in
continent,continent
fel,fell
in,in
an,an
vprore,uproar
criyng,crying
Our,Our
holi,holy
dayes,days
Abbayes,abbeys
Pylgrimages,pilgrimages
None,None
oher,oher
wise,wise
than,than
the,the
Ephesians,Ephesians
dyd,did
agaynst,against
the,the
elect,elect
vessell,vessel
of,of
God,God
sancte,sancte
Paule,Paul
whan,when
he,he
sayd,said
they,they
are,are
not,not
Godes,Gods
which,which
be,be
made,made
with,with
handes,hands
and,and
as,as
the,the
Iewse,Jews
did,did
against,against
holy,holy
Steuen,Steven
whan,when
he,he
sayd,said
that,that
God,God
dwelleth,dwelleth
not,not
in,in
an,an
house,house
made,made
with,with
mans,man's
hand,hand
Yea,Yea
had,had
not,not
God,God
wrought,wrought
on,on
your,your
parte,part
in,in
apeasing,apeasing
that,that
sturdy,sturdy
thronge,throng
this,this
realms,realms
had,had
euen,even
then,then
ben,been
like,like
to,to
haue,have
bene,been
vtterly,utterly
decayed,decayed
For,For
euen,even
those,those
whome,whom
your,your
highnes,highness
had,had
called,called
togither,together
to,to
assiste,assist
you,you
in,in
that,that
daungerous,dangerous
tyme,time
were,were
for,for
the,the
moste,most
parte,part
so,so
bente,bent
to,to
the,the
opinion,opinion
of,of
the,the
other,other
that,that
many,many
of,of
them,them
woulde,would
not,not
stike,stick
to,to
say,say
When,When
we,we
shal,shall
come,come
to,to
the,the
battaile,battle
we,we
know,know
what,what
we,we
haue,have
to,to
do,do
But,But
nowe,now
the,the
lorde,lord
be,be
