THE,THE
Covenant,Covenant
of,of
Grace,Grace
and,and
Seales,seals
thereof,thereof
plainely,plainly
opened,opened
by,by
way,way
of,of
Question,Question
and,and
Answer,Answer
With,With
Instructions,Instructions
to,to
Ground,Ground
our,our
Petitions,Petitions
upon,upon
the,the
Lords,Lords
Prayer,Prayer
by,by
Lewes,Lewes
Hughes,Hughes
Printed,Printed
for,for
Bourne,Bourne
at,at
the,the
Exchange,Exchange
THE,THE
COVENANT,COVENANT
OF,OF
GRACE,GRACE
AND,AND
Seales,seals
thereof,thereof
plainely,plainly
opened,opened
by,by
way,way
of,of
Question,Question
and,and
Answer,Answer
Whereunto,Whereunto
is,is
annexed,annexed
godly,godly
instructions,instructions
shewing,showing
how,how
to,to
put,put
every,every
Petition,Petition
of,of
the,the
Lords,Lords
Prayer,Prayer
into,into
practice,practise
and,and
how,how
to,to
make,make
some,some
spirituall,spiritual
use,use
of,of
the,the
things,things
that,that
wee,wee
shall,shall
see,see
or,or
heare,hear
Set,Set
forth,forth
for,for
the,the
benefit,benefit
of,of
the,the
Inhabitants,Inhabitants
of,of
the,the
Summer,Summer
Ilands,islands
By,By
Lewis,Lewis
Hughes,Hughes
sometimes,sometimes
Minister,Minister
of,of
Gods,Gods
Word,Word
in,in
the,the
said,said
Ilands,islands
Printed,Printed
at,at
LONDON,LONDON
by,by
Tho,Tho
Payne,pain
for,for
N,N
Bourne,Bourne
dwelling,dwelling
at,at
the,the
South,South
Entrance,Entrance
of,of
the,the
Royall,royal
Exchange,Exchange
To,To
the,the
Reader,Reader
CHristian,CHristian
Reader,Reader
if,if
thou,thou
wouldst,wouldst
be,be
strengthned,strengthened
in,in
thy,thy
faith,faith
and,and
be,be
able,able
by,by
the,the
grace,grace
of,of
God,God
to,to
resist,resist
Satan,Satan
when,when
hee,he
shall,shall
put,put
into,into
thy,thy
heart,heart
any,any
fearefull,fearful
thought,thought
tending,tending
to,to
despaire,despair
have,have
this,this
little,little
Booke,book
alwaies,always
in,in
thy,thy
pocket,pocket
to,to
read,red
at,at
leasure-times,leasure-times
and,and
marke,mark
wel,well
what,what
thou,thou
readest,readest
concerning,concerning
the,the
Covenant,Covenant
of,of
grace,grace
and,and
seales,seals
thereof,thereof
which,which
you,you
shall,shall
find,find
plainely,plainly
opened,opened
and,and
pray,pray
to,to
God,God
for,for
an,an
understanding,understanding
heart,heart
Thine,Thine
in,in
the,the
Lord,Lord
JESVS,jesus
THE,THE
COVENANT,COVENANT
of,of
Grace,Grace
plainely,plainly
opened,opened
by,by
way,way
of,of
Question,Question
and,and
Answer,Answer
SIR,SIR
I,I
pray,pray
you,you
shew,show
mee,me
what,what
the,the
Covenant,Covenant
of,of
Grace,Grace
is,is
that,that
God,God
hath,hath
made,made
with,with
his,his
elect,elect
children,children
That,That
you,you
may,may
the,the
better,better
understand,understand
what,what
the,the
Covenant,Covenant
or,or
grace,grace
is,is
and,and
upon,upon
what,what
occasion,occasion
God,God
did,did
make,make
it,it
I,I
hold,hold
it,it
needefull,needful
that,that
I,I
speake,speak
first,first
of,of
the,the
Creation,Creation
of,of
Adam,Adam
and,and
Evah,Evah
and,and
of,of
their,their
fall,fall
from,from
that,that
good,good
estate,estate
wherin,wherein
they,they
were,were
created,created
and,and
of,of
the,the
wrath,wrath
and,and
curse,curse
of,of
God,God
that,that
they,they
brought,brought
upon,upon
them selves,themselves
and,and
upon,upon
all,all
mankind,mankind
Doe,do
so,so
I,I
pray,pray
you,you
and,and
first,first
tell,tell
mee,me
to,to
whom,whom
did,did
God,God
speake,speak
when,when
hee,he
said,said
Let,Let
us,us
make,make
man,man
There,There
was,was
then,then
no,no
creature,creature
for,for
God,God
to,to
speak,speak
unto,unto
The,The
meaning,meaning
is,is
that,that
the,the
holy,holy
Trinitie,trinity
did,did
then,then
consult,consult
about,about
the,the
making,making
of,of
man,man
that,that
he,he
might,might
excel,excel
all,all
worldly,worldly
creatures,creatures
Wherein,Wherein
was,was
man,man
made,made
to,to
excell,excel
all,all
creatures,creatures
In,In
knowledge,knowledge
in,in
holinesse,holinesse
and,and
in,in
righteousnesse,righteousness
after,after
the,the
Image,Image
of,of
God,God
Ephes,Ephes
Whereof,Whereof
did,did
God,God
make,make
Adam,Adam
God,God
made,made
his,his
body,body
of,of
the,the
dust,dust
of,of
the,the
earth,earth
and,and
breathed,breathed
into,into
him,him
the,the
breath,breath
of,of
life,life
Qu,Qu
What,What
is,is
meant,meant
by,by
the,the
breath,breath
of,of
life,life
By,By
the,the
breath,breath
of,of
life,life
is,is
meant,meant
the,the
soule,soul
Qu,Qu
Why,Why
is,is
the,the
soule,soul
called,called
the,the
breath,breath
of,of
life,life
It,It
is,is
called,called
the,the
breath,breath
or,or
spirit,spirit
of,of
life,life
because,because
it,it
is,is
an,an
everlasting,everlasting
spirit,spirit
that,that
giveth,giveth
life,life
to,to
every,every
part,part
of,of
the,the
body,body
Whereof,Whereof
was,was
Evah,Evah
made,made
She,She
was,was
made,made
of,of
one,one
of,of
Adams,Adams
ribbes,ribs
When,When
was,was
she,she
made,made
When,When
God,God
brought,brought
the,the
fowles,fowles
of,of
the,the
ayre,air
and,and
beasts,beasts
of,of
the,the
field,field
to,to
Adam,Adam
to,to
see,see
how,how
hee,he
would,would
name,name
them,them
they,they
were,were
brought,brought
by,by
couples,couples
male,male
and,and
female,female
so,so
as,as
every,every
male,male
had,had
a,a
female,female
to,to
be,be
an,an
helpe,help
fit,fit
for,for
it,it
onely,onely
Adam,Adam
was,was
alone,alone
then,then
God,God
seeing,seeing
that,that
every,every
male,male
had,had
an,an
help,help
fit,fit
for,for
it,it
and,and
that,that
among,among
them,them
all,all
he,he
found,found
not,not
an,an
helpe,help
meete,meet
for,for
Adam,Adam
therefore,therefore
God,God
caused,caused
an,an
heavie,heavy
sleep,sleep
to,to
come,come
upon,upon
Adam,Adam
and,and
then,then
took,took
out,out
one,one
of,of
his,his
ribbes,ribs
and,and
thereof,thereof
made,made
Evah,Evah
and,and
brought,brought
her,her
to,to
him,him
and,and
bestowed,bestowed
her,her
upon,upon
him,him
in,in
marriage,marriage
What,What
did,did
God,God
for,for
them,them
in,in
their,their
marriage,marriage
As,As
in,in
their,their
creation,creation
God,God
blessed,blessed
them,them
with,with
spirituall,spiritual
blessings,blessings
of,of
knowledge,knowledge
holinesses,holinesses
righteousnesse,righteousness
so,so
in,in
their,their
marriage,marriage
God,God
blessed,blessed
them,them
with,with
temporall,temporal
blessings,blessings
as,as
first,first
with,with
power,power
to,to
bring,bring
forth,forth
children,children
Secondly,Secondly
with,with
power,power
to,to
till,till
and,and
to,to
subdue,subdue
the,the
earth,earth
that,that
is,is
to,to
build,build
and,and
plant,plant
in,in
it,it
Thirdly,Thirdly
with,with
power,power
and,and
dominion,dominion
over,over
the,the
fowls,fowls
of,of
the,the
ayre,air
the,the
fishes,fishes
of,of
the,the
Sea,Sea
the,the
beasts,beasts
of,of
the,the
field,field
and,and
over,over
every,every
thing,thing
that,that
creepeth,creepeth
and,and
moveth,moveth
on,on
the,the
earth,earth
Also,Also
God,God
did,did
make,make
a,a
legall,legal
covenant,covenant
with,with
them,them
and,and
in,in
them,them
with,with
all,all
mankinde,mankind
wherein,wherein
he,he
did,did
promise,promise
and,and
grant,grant
that,that
they,they
all,all
mankind,mankind
should,should
continue,continue
in,in
his,his
love,love
and,and
favour,favour
so,so
long,long
as,as
they,they
continued,continued
in,in
perfect,perfect
obedience,obedience
unto,unto
his,his
Law,Law
Qu,Qu
What,What
dwelling,dwelling
place,place
did,did
God,God
provide,provide
for,for
them,them
God,God
did,did
provide,provide
a,a
sweet,sweet
dwelling,dwelling
place,place
for,for
them,them
in,in
a,a
pleasant,pleasant
Garden,Garden
called,called
Paradise,Paradise
and,and
as,as
soon,soon
as,as
they,they
were,were
setled,settled
in,in
Paradise,Paradise
God,God
left,left
them,them
to,to
themselves,themselves
with,with
free,free
will,will
to,to
do,do
what,what
pleased,pleased
them,them
even,even
as,as
a,a
loving,loving
father,father
after,after
he,he
hath,hath
bestowed,bestowed
his,his
children,children
in,in
marriage,marriage
and,and
given,given
them,them
their,their
portions,portions
doth,doth
then,then
leave,leave
them,them
to,to
themselvs,themselves
to,to
see,see
what,what
course,course
they,they
will,will
take,take
Qu,Qu
What,What
assurance,assurance
did,did
God,God
make,make
thē,thē
of,of
their,their
continuance,continuance
in,in
his,his
love,love
and,and
favour,favour
and,and
in,in
all,all
worldly,worldly
happinesse,happiness
so,so
long,long
as,as
they,they
did,did
continue,continue
in,in
perfect,perfect
obedience,obedience
unto,unto
his,his
Law,Law
God,God
did,did
plant,plant
a,a
Tree,three
in,in
the,the
midst,midst
of,of
the,the
Garden,Garden
called,called
the,the
Tree,three
of,of
life,life
to,to
be,be
a,a
Sacrament,Sacrament
to,to
strengthen,strengthen
their,their
faith,faith
in,in
the,the
Covenant,Covenant
and,and
continuance,continuance
in,in
his,his
love,love
and,and
favour,favour
and,and
all,all
worldly,worldly
happinesse,happiness
so,so
long,long
as,as
they,they
continued,continued
in,in
perfect,perfect
obedience,obedience
to,to
all,all
his,his
Commandements,Commandements
Qu,Qu
What,What
tryall,trial
did,did
God,God
make,make
of,of
their,their
obedience,obedience
For,For
tryall,trial
of,of
their,their
obedience,obedience
God,God
planted,planted
another,another
Tree,three
called,called
the,the
Tree,three
of,of
knowledge,knowledge
of,of
good,good
and,and
evill,evil
and,and
gave,gave
them,them
charge,charge
not,not
to,to
eate,eat
thereof,thereof
upon,upon
paine,pain
of,of
death,death
Qu,Qu
How,How
came,came
they,they
to,to
eate,eat
of,of
the,the
fruit,fruit
of,of
the,the
Tree,three
They,They
were,were
no,no
sooner,sooner
left,left
to,to
themselves,themselves
but,but
the,the
Devill,devil
envying,envying
their,their
happinesse,happiness
came,came
cunningly,cunningly
in,in
the,the
Serpent,Serpent
and,and
tempted,tempted
Evah,Evah
and,and
drew,drew
her,her
to,to
eate,eat
and,and
to,to
give,give
to,to
her,her
husband,husband
and,and
to,to
draw,draw
him,him
to,to
eate,eat
and,and
so,so
to,to
breake,break
the,the
Covenant,Covenant
and,and
make,make
way,way
for,for
the,the
wrath,wrath
and,and
curse,curse
of,of
God,God
to,to
come,come
upon,upon
them,them
and,and
upon,upon
all,all
mankinde,mankind
because,because
all,all
were,were
then,then
in,in
them,them
and,and
were,were
all,all
corrupted,corrupted
and,and
made,made
sinfull,sinful
by,by
their,their
being,being
in,in
them,them
Qu,Qu
How,How
could,could
all,all
mankind,mankind
be,be
in,in
them,them
I,I
will,will
make,make
it,it
plaine,plain
unto,unto
you,you
by,by
a,a
familiar,familiar
comparison,comparison
take,take
the,the
kernell,kernel
of,of
an,an
Apple,Apple
and,and
set,set
it,it
where,where
it,it
may,may
grow,grow
to,to
be,be
a,a
tree,three
bearing,bearing
fruit,fruit
that,that
tree,three
will,will
bring,bring
forth,forth
many,many
apples,apple
and,and
every,every
apple,apple
many,many
kernels,kernels
which,which
if,if
they,they
also,also
be,be
set,set
where,where
they,they
may,may
grow,grow
to,to
be,be
trees,trees
bearing,bearing
fruit,fruit
will,will
bring,bring
forth,forth
many,many
apples,apple
and,and
every,every
apple,apple
many,many
kernels,kernels
yea,yea
innumerable,innumerable
which,which
though,though
in,in
time,time
they,they
com,come
to,to
be,be
innumerable,innumerable
were,were
all,all
at,at
first,first
in,in
and,and
come,come
out,out
of,of
one,one
kernell,kernel
even,even
so,so
mankind,mankind
though,though
now,now
innumerable,innumerable
were,were
all,all
at,at
first,first
in,in
Adam,Adam
and,and
Evah,Evah
It,It
is,is
written,written
that,that
the,the
eyes,eyes
of,of
Adam,Adam
Evah,Evah
were,were
opened,opened
as,as
soone,soon
as,as
they,they
had,had
eaten,eaten
were,were
they,they
blinde,blind
till,till
then,then
No,No
the,the
meaning,meaning
is,is
that,that
as,as
soone,soon
as,as
they,they
both,both
had,had
eaten,eaten
God,God
did,did
take,take
from,from
them,them
all,all
their,their
glory,glory
and,and
happinesse,happiness
wherein,wherein
they,they
lived,lived
and,and
left,left
them,them
to,to
themselves,themselves
naked,naked
in,in
shame,shane
and,and
sorrow,sorrow
ready,ready
to,to
perish,perish
It,It
is,is
written,written
that,that
they,they
heard,heard
the,the
voyce,voice
of,of
the,the
Lord,Lord
walking,walking
in,in
the,the
Garden,Garden
in,in
the,the
coole,cool
of,of
the,the
day,day
what,what
is,is
meant,meant
by,by
the,the
walking,walking
of,of
the,the
voyce,voice
The,The
meaning,meaning
is,is
that,that
the,the
voyce,voice
seemed,seemed
at,at
the,the
first,first
to,to
be,be
farre,far
off,off
and,and
to,to
come,come
neerer,nearer
and,and
neerer,nearer
as,as
thunder,thunder
which,which
is,is
called,called
the,the
voyce,voice
of,of
the,the
Lord,Lord
Psal,Psal
doth,doth
somtimes,sometimes
begin,begin
farre,far
off,off
and,and
commeth,cometh
neerer,nearer
and,and
neerer,nearer
What,What
did,did
they,they
when,when
they,they
heard,heard
the,the
voyce,voice
of,of
the,the
Lord,Lord
They,They
hid,hide
themselves,themselves
among,among
the,the
Trees,Trees
which,which
sheweth,sheweth
that,that
the,the
natur,natur
of,of
sin,sin
is,is
to,to
wound,wound
the,the
